Simulation of solar system over 1.6 years, with 1600 iterations, using verlet´s method.
Time 	sun	 	earth	 	
0.498,	0,0,0,	-1.15464,0.98805,0
0.499,	0,0,0,	-1.1583,0.98512,0
0.5,	0,0,0,	-1.16195,0.982178,0
0.501,	0,0,0,	-1.16558,0.979226,0
0.502,	0,0,0,	-1.16921,0.976263,0
0.503,	0,0,0,	-1.17281,0.973288,0
0.504,	0,0,0,	-1.17641,0.970303,0
0.505,	0,0,0,	-1.17999,0.967307,0
0.506,	0,0,0,	-1.18356,0.964301,0
0.507,	0,0,0,	-1.18712,0.961283,0
0.508,	0,0,0,	-1.19066,0.958255,0
0.509,	0,0,0,	-1.19419,0.955217,0
0.51,	0,0,0,	-1.1977,0.952168,0
0.511,	0,0,0,	-1.20121,0.949108,0
0.512,	0,0,0,	-1.2047,0.946038,0
0.513,	0,0,0,	-1.20817,0.942958,0
0.514,	0,0,0,	-1.21164,0.939867,0
0.515,	0,0,0,	-1.21509,0.936766,0
0.516,	0,0,0,	-1.21852,0.933654,0
0.517,	0,0,0,	-1.22195,0.930533,0
0.518,	0,0,0,	-1.22536,0.927401,0
0.519,	0,0,0,	-1.22875,0.924259,0
0.52,	0,0,0,	-1.23214,0.921107,0
0.521,	0,0,0,	-1.23551,0.917946,0
0.522,	0,0,0,	-1.23886,0.914774,0
0.523,	0,0,0,	-1.24221,0.911592,0
0.524,	0,0,0,	-1.24554,0.908401,0
0.525,	0,0,0,	-1.24885,0.9052,0
0.526,	0,0,0,	-1.25216,0.901989,0
0.527,	0,0,0,	-1.25545,0.898768,0
0.528,	0,0,0,	-1.25872,0.895538,0
0.529,	0,0,0,	-1.26199,0.892298,0
0.53,	0,0,0,	-1.26523,0.889048,0
0.531,	0,0,0,	-1.26847,0.885789,0
0.532,	0,0,0,	-1.27169,0.882521,0
0.533,	0,0,0,	-1.2749,0.879243,0
0.534,	0,0,0,	-1.2781,0.875956,0
0.535,	0,0,0,	-1.28128,0.87266,0
0.536,	0,0,0,	-1.28445,0.869354,0
0.537,	0,0,0,	-1.2876,0.866039,0
0.538,	0,0,0,	-1.29074,0.862715,0
0.539,	0,0,0,	-1.29387,0.859382,0
0.54,	0,0,0,	-1.29698,0.85604,0
0.541,	0,0,0,	-1.30008,0.852689,0
0.542,	0,0,0,	-1.30317,0.849329,0
0.543,	0,0,0,	-1.30624,0.84596,0
0.544,	0,0,0,	-1.3093,0.842582,0
0.545,	0,0,0,	-1.31234,0.839195,0
0.546,	0,0,0,	-1.31538,0.8358,0
0.547,	0,0,0,	-1.31839,0.832395,0
0.548,	0,0,0,	-1.3214,0.828983,0
0.549,	0,0,0,	-1.32439,0.825561,0
0.55,	0,0,0,	-1.32736,0.822131,0
0.551,	0,0,0,	-1.33033,0.818692,0
0.552,	0,0,0,	-1.33328,0.815245,0
0.553,	0,0,0,	-1.33621,0.81179,0
0.554,	0,0,0,	-1.33913,0.808326,0
0.555,	0,0,0,	-1.34204,0.804854,0
0.556,	0,0,0,	-1.34493,0.801373,0
0.557,	0,0,0,	-1.34781,0.797885,0
