Simulation of solar system over 4 years, with 4000 iterations, using verlet´s method.
Time 	sun	 	jupiter	 	earth	 	
0.283,	0,0,0,	-5.1409,1.22994e-08,0,	-0.254328,0.957504,0
0.284,	0,0,0,	-5.14048,1.24309e-08,0,	-0.260697,0.955942,0
0.285,	0,0,0,	-5.14006,1.25633e-08,0,	-0.267057,0.954342,0
0.286,	0,0,0,	-5.13964,1.26967e-08,0,	-0.273408,0.952702,0
0.287,	0,0,0,	-5.13921,1.28309e-08,0,	-0.279749,0.951023,0
0.288,	0,0,0,	-5.13879,1.29661e-08,0,	-0.286081,0.949306,0
0.289,	0,0,0,	-5.13836,1.31022e-08,0,	-0.292402,0.947549,0
0.29,	0,0,0,	-5.13794,1.32392e-08,0,	-0.298713,0.945754,0
0.291,	0,0,0,	-5.13751,1.33772e-08,0,	-0.305013,0.943921,0
0.292,	0,0,0,	-5.13708,1.35161e-08,0,	-0.311303,0.942049,0
0.293,	0,0,0,	-5.13664,1.36559e-08,0,	-0.317581,0.940138,0
0.294,	0,0,0,	-5.13621,1.37967e-08,0,	-0.323848,0.93819,0
0.295,	0,0,0,	-5.13578,1.39384e-08,0,	-0.330104,0.936203,0
0.296,	0,0,0,	-5.13534,1.4081e-08,0,	-0.336348,0.934178,0
0.297,	0,0,0,	-5.1349,1.42246e-08,0,	-0.34258,0.932115,0
0.298,	0,0,0,	-5.13446,1.43692e-08,0,	-0.348799,0.930014,0
0.299,	0,0,0,	-5.13402,1.45146e-08,0,	-0.355006,0.927876,0
0.3,	0,0,0,	-5.13358,1.46611e-08,0,	-0.3612,0.9257,0
0.301,	0,0,0,	-5.13313,1.48084e-08,0,	-0.367382,0.923486,0
0.302,	0,0,0,	-5.13269,1.49568e-08,0,	-0.37355,0.921235,0
0.303,	0,0,0,	-5.13224,1.51061e-08,0,	-0.379704,0.918946,0
0.304,	0,0,0,	-5.13179,1.52563e-08,0,	-0.385845,0.916621,0
0.305,	0,0,0,	-5.13134,1.54075e-08,0,	-0.391973,0.914258,0
0.306,	0,0,0,	-5.13089,1.55596e-08,0,	-0.398085,0.911858,0
0.307,	0,0,0,	-5.13044,1.57128e-08,0,	-0.404184,0.909421,0
0.308,	0,0,0,	-5.12998,1.58668e-08,0,	-0.410268,0.906948,0
0.309,	0,0,0,	-5.12953,1.60219e-08,0,	-0.416337,0.904438,0
0.31,	0,0,0,	-5.12907,1.61779e-08,0,	-0.422391,0.901892,0
0.311,	0,0,0,	-5.12861,1.63348e-08,0,	-0.42843,0.899309,0
0.312,	0,0,0,	-5.12815,1.64928e-08,0,	-0.434453,0.89669,0
0.313,	0,0,0,	-5.12769,1.66517e-08,0,	-0.440461,0.894035,0
0.314,	0,0,0,	-5.12723,1.68116e-08,0,	-0.446453,0.891344,0
0.315,	0,0,0,	-5.12676,1.69724e-08,0,	-0.452428,0.888617,0
0.316,	0,0,0,	-5.12629,1.71342e-08,0,	-0.458387,0.885854,0
0.317,	0,0,0,	-5.12583,1.7297e-08,0,	-0.46433,0.883056,0
0.318,	0,0,0,	-5.12536,1.74608e-08,0,	-0.470255,0.880222,0
0.319,	0,0,0,	-5.12489,1.76255e-08,0,	-0.476164,0.877354,0
0.32,	0,0,0,	-5.12441,1.77912e-08,0,	-0.482055,0.87445,0
0.321,	0,0,0,	-5.12394,1.79579e-08,0,	-0.487929,0.871511,0
0.322,	0,0,0,	-5.12346,1.81256e-08,0,	-0.493785,0.868537,0
0.323,	0,0,0,	-5.12299,1.82942e-08,0,	-0.499624,0.865528,0
0.324,	0,0,0,	-5.12251,1.84639e-08,0,	-0.505444,0.862485,0
0.325,	0,0,0,	-5.12203,1.86345e-08,0,	-0.511246,0.859408,0
0.326,	0,0,0,	-5.12155,1.88061e-08,0,	-0.517029,0.856296,0
